node_id,name,x_coord,y_coord,z_coord,node_type,ctrl_type,zone_id,parent_node_id
140,,-84.13871824,40.74848939,,centroid,,140,
141,,-84.14913143,40.75050792,,centroid,,141,
142,,-84.15046503,40.738877,,centroid,,142,
143,,-84.14177746,40.74316104,,centroid,,143,
144,,-84.12999683,40.74170133,,centroid,,144,
145,,-84.16287897,40.77230561,,centroid,,145,
146,,-84.13714601,40.77415753,,centroid,,146,
147,,-84.14525388,40.76505849,,centroid,,147,
148,,-84.15315455,40.75676723,,centroid,,148,
149,,-84.17428022,40.76595644,,centroid,,380,
150,,-84.15986442,40.74662021,,centroid,,150,
151,,-84.1745085,40.74763864,,centroid,,151,
152,,-84.19440646,40.72964705,,centroid,,152,
153,,-84.216623,40.79885201,,centroid,,153,
154,,-84.1886356,40.79630273,,centroid,,154,
155,,-84.15938815,40.78396383,,centroid,,155,
156,,-84.19086247,40.78583909,,centroid,,156,
157,,-84.20507258,40.78952499,,centroid,,157,
158,,-84.20400728,40.7880692,,centroid,,158,
159,,-84.20173253,40.78711846,,centroid,,159,
160,,-84.19166514,40.76800726,,centroid,,160,
161,,-84.21274429,40.7704936,,centroid,,161,
162,,-84.21666926,40.73963169,,centroid,,162,
163,,-84.11193404,40.76851249,,centroid,,163,
164,,-84.12391761,40.76128204,,centroid,,164,
165,,-84.12258907,40.77456178,,centroid,,165,
166,,-84.08545038,40.7661053,,centroid,,166,
167,,-84.08637508,40.75769472,,centroid,,167,
168,,-84.07274016,40.76183919,,centroid,,168,
169,,-84.0818519,40.73541988,,centroid,,169,
170,,-84.0843458,40.73169516,,centroid,,170,
171,,-84.08770496,40.73373067,,centroid,,171,
172,,-84.05207952,40.73678451,,centroid,,172,
173,,-84.06922008,40.74032743,,centroid,,173,
174,,-84.06015724,40.72943294,,centroid,,174,
175,,-84.11628081,40.73801902,,centroid,,175,
176,,-84.12175061,40.73800204,,centroid,,176,
177,,-84.12174275,40.73934975,,centroid,,177,
178,,-84.11212325,40.73936826,,centroid,,178,
179,,-84.11203358,40.73800816,,centroid,,179,
180,,-84.1087798,40.73789312,,centroid,,180,
181,,-84.11167412,40.74467689,,centroid,,181,
182,,-84.10863421,40.74338426,,centroid,,182,
183,,-84.12194908,40.74655695,,centroid,,183,
184,,-84.11521198,40.7416674,,centroid,,184,
185,,-84.11193792,40.74069641,,centroid,,185,
186,,-84.11211958,40.74197841,,centroid,,186,
187,,-84.10876047,40.74199653,,centroid,,187,
188,,-84.13520491,40.73856124,,centroid,,188,
189,,-84.12627625,40.73834084,,centroid,,189,
190,,-84.12618195,40.74182502,,centroid,,190,
191,,-84.13502988,40.7419697,,centroid,,191,
192,,-84.16763338,40.73187978,,centroid,,192,
193,,-84.14947738,40.72945749,,centroid,,193,
194,,-84.14486736,40.75073175,,centroid,,140,
195,,-84.14979077,40.74490528,,centroid,,34,
196,,-84.16817502,40.77350354,,centroid,,196,
197,,-84.16243125,40.7784614,,centroid,,197,
198,,-84.13717639,40.76465141,,centroid,,198,
199,,-84.15144144,40.75982381,,centroid,,199,
200,,-84.14982379,40.76247965,,centroid,,200,
201,,-84.16254414,40.76603048,,centroid,,201,
202,,-84.16056213,40.7671179,,centroid,,202,
203,,-84.1678668,40.74668919,,centroid,,203,
204,,-84.09960134,40.70029795,,centroid,,204,
205,,-84.06145079,40.78459179,,centroid,,205,
206,,-84.14967022,40.75325599,,centroid,,206,
207,,-84.15355929,40.7527408,,centroid,,207,
208,,-84.14410714,40.75390323,,centroid,,208,
209,,-84.23280948,40.70219554,,centroid,,209,
210,,-84.26077313,40.69889684,,centroid,,210,
211,,-84.23161737,40.71874716,,centroid,,211,
212,,-84.26131569,40.72005977,,centroid,,212,
213,,-84.26106723,40.74175895,,centroid,,213,
214,,-84.29060649,40.69687555,,centroid,,214,
215,,-84.30881184,40.71602074,,centroid,,215,
216,,-84.29577825,40.73642726,,centroid,,216,
217,,-84.32897033,40.7088004,,centroid,,217,
218,,-84.34347535,40.69239114,,centroid,,218,
219,,-84.34919521,40.70420002,,centroid,,219,
220,,-84.34311687,40.71330567,,centroid,,220,
221,,-84.34843594,40.71016079,,centroid,,221,
222,,-84.35853634,40.70596438,,centroid,,222,
223,,-84.35307335,40.71254088,,centroid,,223,
224,,-84.37812077,40.69255705,,centroid,,224,
225,,-84.38060582,40.70713816,,centroid,,225,
226,,-84.36745862,40.71918765,,centroid,,226,
227,,-84.23264059,40.75860927,,centroid,,227,
228,,-84.25795568,40.75856788,,centroid,,228,
229,,-84.23278499,40.7781218,,centroid,,229,
230,,-84.25805816,40.77616272,,centroid,,230,
231,,-84.3032134,40.75678528,,centroid,,231,
232,,-84.32329449,40.7521577,,centroid,,232,
233,,-84.2955212,40.77454369,,centroid,,233,
234,,-84.32240319,40.77757405,,centroid,,234,
235,,-84.23131227,40.79205698,,centroid,,235,
236,,-84.23530707,40.80904333,,centroid,,236,
237,,-84.25260536,40.7997568,,centroid,,237,
238,,-84.27324001,40.80487445,,centroid,,238,
239,,-84.26637369,40.79201519,,centroid,,239,
240,,-84.31574222,40.80417315,,centroid,,240,
241,,-84.34528382,40.74770434,,centroid,,241,
242,,-84.37335446,40.74592801,,centroid,,242,
243,,-84.34879606,40.77134331,,centroid,,243,
244,,-84.37509583,40.76874376,,centroid,,244,
245,,-84.34835749,40.79066931,,centroid,,245,
246,,-84.38159244,40.79585811,,centroid,,246,
247,,-84.34724658,40.80879051,,centroid,,247,
248,,-84.38108304,40.806437,,centroid,,248,
249,,-84.34799067,40.82448078,,centroid,,249,
250,,-84.34370171,40.83298958,,centroid,,250,
251,,-84.34468626,40.83935738,,centroid,,251,
252,,-84.35078007,40.84382879,,centroid,,252,
253,,-84.34785044,40.84325146,,centroid,,253,
254,,-84.34782022,40.84533377,,centroid,,254,
255,,-84.34439468,40.84317399,,centroid,,255,
256,,-84.34455986,40.84530245,,centroid,,256,
257,,-84.34125951,40.84217349,,centroid,,257,
258,,-84.34154659,40.84321815,,centroid,,258,
259,,-84.34159765,40.84431566,,centroid,,259,
260,,-84.34183849,40.84604952,,centroid,,260,
261,,-84.3527841,40.85009226,,centroid,,261,
262,,-84.3444779,40.85041166,,centroid,,262,
263,,-84.33665641,40.85567003,,centroid,,263,
264,,-84.32723284,40.85365147,,centroid,,264,
265,,-84.33555772,40.85011362,,centroid,,265,
266,,-84.33943856,40.84610337,,centroid,,266,
267,,-84.33691587,40.84611888,,centroid,,267,
268,,-84.33948601,40.84440997,,centroid,,268,
269,,-84.33681023,40.84448661,,centroid,,269,
270,,-84.33937523,40.84316569,,centroid,,270,
271,,-84.3367453,40.84321811,,centroid,,271,
272,,-84.33947285,40.84218854,,centroid,,272,
273,,-84.33741604,40.84225562,,centroid,,273,
274,,-84.330822,40.84514322,,centroid,,274,
275,,-84.32346769,40.84565592,,centroid,,275,
276,,-84.32427008,40.84207021,,centroid,,276,
277,,-84.32632828,40.84147438,,centroid,,277,
278,,-84.33329479,40.84268365,,centroid,,278,
279,,-84.33576425,40.84010653,,centroid,,279,
280,,-84.33101283,40.83721764,,centroid,,280,
281,,-84.33774941,40.83448061,,centroid,,281,
282,,-84.3320104,40.83400499,,centroid,,282,
283,,-84.32984729,40.82534671,,centroid,,283,
284,,-84.30011566,40.82274886,,centroid,,284,
285,,-84.30081089,40.832134,,centroid,,285,
286,,-84.31565652,40.84274341,,centroid,,286,
287,,-84.3201833,40.85165304,,centroid,,287,
288,,-84.30066494,40.84937409,,centroid,,288,
289,,-84.2852647,40.82892097,,centroid,,289,
290,,-84.27141021,40.82935561,,centroid,,290,
291,,-84.27736203,40.85116443,,centroid,,291,
292,,-84.24495119,40.84800764,,centroid,,292,
293,,-84.24681832,40.82729497,,centroid,,293,
294,,-84.21104222,40.82059072,,centroid,,294,
295,,-84.18898559,40.8431609,,centroid,,295,
296,,-84.17832066,40.84518965,,centroid,,296,
297,,-84.16105364,40.82422081,,centroid,,297,
298,,-84.15437913,40.85115832,,centroid,,298,
299,,-84.12072774,40.84564095,,centroid,,299,
300,,-84.10241128,40.82053327,,centroid,,300,
301,,-84.09794951,40.83885577,,centroid,,301,
302,,-84.08501176,40.8301934,,centroid,,302,
303,,-84.0701091,40.82332471,,centroid,,303,
304,,-84.07281784,40.84503258,,centroid,,304,
305,,-84.0941104,40.87854702,,centroid,,305,
306,,-84.06227964,40.88091648,,centroid,,306,
307,,-84.03589109,40.89725456,,centroid,,307,
308,,-84.03115459,40.87394973,,centroid,,308,
309,,-84.00353099,40.87597109,,centroid,,309,
310,,-84.03052748,40.84586267,,centroid,,310,
311,,-84.03330107,40.8224603,,centroid,,311,
312,,-84.00563435,40.84659775,,centroid,,312,
313,,-83.99213792,40.8183439,,centroid,,313,
314,,-83.96413902,40.81791418,,centroid,,314,
315,,-83.97981577,40.8308247,,centroid,,315,
316,,-83.97344969,40.83428518,,centroid,,316,
317,,-83.96769161,40.83133547,,centroid,,317,
318,,-83.95690278,40.83407718,,centroid,,318,
319,,-83.95037885,40.84617194,,centroid,,319,
320,,-83.95964392,40.85244363,,centroid,,320,
321,,-83.98498935,40.8370252,,centroid,,321,
322,,-83.98665678,40.87520962,,centroid,,322,
323,,-83.95699049,40.8765058,,centroid,,323,
324,,-83.99127164,40.90560269,,centroid,,324,
325,,-83.95798874,40.90642711,,centroid,,325,
326,,-83.91917556,40.91115292,,centroid,,326,
327,,-83.92702374,40.89691632,,centroid,,327,
328,,-83.90523195,40.90198151,,centroid,,328,
329,,-83.90998698,40.89560907,,centroid,,329,
330,,-83.89798827,40.89595198,,centroid,,330,
331,,-83.89369631,40.89996332,,centroid,,331,
332,,-83.88710121,40.90523248,,centroid,,332,
333,,-83.88443357,40.89541464,,centroid,,333,
334,,-83.88549831,40.8887649,,centroid,,334,
335,,-83.88852398,40.89188772,,centroid,,335,
336,,-83.89444573,40.89519065,,centroid,,336,
337,,-83.89766536,40.89049602,,centroid,,337,
338,,-83.8956771,40.88697247,,centroid,,338,
339,,-83.91828377,40.87834398,,centroid,,339,
340,,-83.88952568,40.87785829,,centroid,,340,
341,,-83.91612682,40.8499481,,centroid,,341,
342,,-83.88953303,40.8484282,,centroid,,342,
343,,-83.90737432,40.81835654,,centroid,,343,
344,,-83.98358276,40.78526187,,centroid,,344,
345,,-83.97639866,40.77266352,,centroid,,345,
346,,-83.95608987,40.77688717,,centroid,,346,
347,,-83.95906196,40.79774065,,centroid,,347,
348,,-83.92239214,40.80228632,,centroid,,348,
349,,-83.90738658,40.78606081,,centroid,,349,
350,,-83.9077035,40.76862744,,centroid,,350,
351,,-83.9082413,40.75375447,,centroid,,351,
352,,-83.94828347,40.76193,,centroid,,352,
353,,-83.94245447,40.75542336,,centroid,,353,
354,,-83.95133739,40.75872803,,centroid,,354,
355,,-83.98088722,40.75532263,,centroid,,355,
356,,-83.97578092,40.73649433,,centroid,,356,
357,,-83.96578246,40.72435899,,centroid,,357,
358,,-83.90774819,40.73793199,,centroid,,358,
359,,-83.90380545,40.72498394,,centroid,,359,
360,,-83.91744592,40.70667998,,centroid,,360,
361,,-83.89443989,40.70086225,,centroid,,361,
362,,-83.92519041,40.69362553,,centroid,,362,
363,,-83.92639705,40.70886014,,centroid,,363,
364,,-83.95109003,40.69729328,,centroid,,364,
365,,-83.98606743,40.70880565,,centroid,,365,
366,,-83.9791463,40.69521208,,centroid,,366,
367,,-83.98349687,40.69229395,,centroid,,367,
368,,-83.98497152,40.65531802,,centroid,,368,
369,,-83.95751045,40.65392053,,centroid,,369,
370,,-83.96465399,40.66945945,,centroid,,370,
371,,-83.9565939,40.68339431,,centroid,,371,
372,,-83.91858019,40.66563413,,centroid,,372,
373,,-83.88982496,40.65559794,,centroid,,373,
374,,-83.87792735,40.89877466,,centroid,,374,
375,,-83.87801933,40.88856723,,centroid,,375,
376,,-83.8713551,40.89343729,,centroid,,376,
377,,-83.86495267,40.8891126,,centroid,,377,
378,,-84.01023368,40.75103059,,centroid,,378,
379,,-84.19449598,40.77712775,,centroid,,379,
380,,-84.1795705,40.7740247,,centroid,,380,
381,,-84.1759857,40.77412779,,centroid,,381,
382,,-84.14293082,40.75893974,,centroid,,382,
383,,-84.13832538,40.75221708,,centroid,,383,
384,,-84.12601863,40.74919036,,centroid,,384,
385,,-84.11619832,40.7634799,,centroid,,385,
386,,-84.13901114,40.65935419,,centroid,,386,
387,,-84.16429299,40.70044844,,centroid,,387,
388,,-84.17994508,40.69003322,,centroid,,388,
389,,-84.14545073,40.76980668,,centroid,,389,
390,,-84.07235252,40.74522666,,centroid,,390,
391,,-84.05743903,40.74850405,,centroid,,391,
392,,-84.03715953,40.73382652,,centroid,,392,
393,,-84.14186329,40.68958396,,centroid,,393,
394,,-84.15608917,40.72381827,,centroid,,394,
395,,-84.18033704,40.73136154,,centroid,,395,
440,,-84.03186588,40.64233704,,centroid,,0,
441,,-84.08954164,40.64031975,,centroid,,0,
442,,-84.1079535,40.65283375,,centroid,,0,
443,,-84.1114266,40.65479024,,centroid,,0,
444,,-84.13250647,40.6537637,,centroid,,0,
445,,-84.1341938,40.65589764,,centroid,,0,
446,,-84.15090907,40.65544101,,centroid,,0,
447,,-84.20378435,40.65479126,,centroid,,0,
448,,-84.27370931,40.68168779,,centroid,,0,
449,,-84.29920868,40.68142511,,centroid,,0,
450,,-84.31821924,40.68070694,,centroid,,0,
451,,-84.36639862,40.68113741,,centroid,,0,
452,,-84.40375741,40.69927536,,centroid,,0,
453,,-84.40465701,40.71430755,,centroid,,0,
454,,-84.40621057,40.7353246,,centroid,,0,
455,,-84.40308142,40.80104719,,centroid,,0,
456,,-84.4027354,40.81581806,,centroid,,0,
457,,-84.35956022,40.82027495,,centroid,,0,
458,,-84.35455004,40.8405528,,centroid,,0,
459,,-84.35708572,40.84795299,,centroid,,0,
460,,-84.35200428,40.85396607,,centroid,,0,
461,,-84.34058224,40.86187307,,centroid,,0,
462,,-84.33001161,40.86258413,,centroid,,0,
463,,-84.32465085,40.86211284,,centroid,,0,
464,,-84.26280596,40.86330145,,centroid,,0,
465,,-84.18869692,40.86277751,,centroid,,0,
466,,-84.13801233,40.86412131,,centroid,,0,
467,,-84.06948161,40.90801564,,centroid,,0,
468,,-84.05268985,40.90830584,,centroid,,0,
469,,-83.97552146,40.92273516,,centroid,,0,
470,,-83.89960468,40.92334016,,centroid,,0,
471,,-83.8802236,40.92409899,,centroid,,0,
472,,-83.87587538,40.90505314,,centroid,,0,
473,,-83.85877867,40.89825353,,centroid,,0,
474,,-83.85656957,40.89324697,,centroid,,0,
475,,-83.87236606,40.83446054,,centroid,,0,
476,,-83.87215315,40.82856863,,centroid,,0,
477,,-83.86930606,40.77645098,,centroid,,0,
478,,-83.8709666,40.74706839,,centroid,,0,
479,,-83.86909101,40.7325026,,centroid,,0,
480,,-83.92273417,40.63949063,,centroid,,0,
481,,-83.97287547,40.63910691,,centroid,,0,
482,,-84.04551955,40.64780412,,centroid,,91,
483,,-84.0704829,40.64856554,,centroid,,90,
484,,-84.24175274,40.68171208,,centroid,,0,
485,,-84.2967816,40.86303399,,centroid,,0,
486,,-84.19336247,40.86129667,,centroid,,0,
487,,-84.01385108,40.90795841,,centroid,,0,
488,,-83.93788358,40.9222811,,centroid,,0,
489,,-83.87464226,40.86261979,,centroid,,0,
490,,-83.87062615,40.76178011,,centroid,,0,
491,,-83.87468659,40.7032628,,centroid,,0,
492,,-83.88052024,40.64764948,,centroid,,373,
493,,-83.95880598,40.83418477,,centroid,,318,
100000,,-84.10793461,40.74259987,,,,187,
100001,,-84.10698161,40.74260487,,,,187,
100002,,-84.1058166,40.74259288,,,,6,
100003,,-84.1050386,40.74258487,,,,6,
100004,,-84.1043528,40.74259526,,,,5,
100005,,-84.1033076,40.74261688,,,,5,
100006,,-84.10225259,40.74260488,,,,4,
100007,,-84.10330497,40.74206716,,,,5,
100008,,-84.10501982,40.74208272,,,,6,
100009,,-84.10695705,40.74203194,,,,187,
100010,,-84.10946561,40.74132187,,,,185,
100011,,-84.10870258,40.74132276,,,,135,
100012,,-84.10790861,40.74130987,,,,135,
100013,,-84.1069396,40.74131087,,,,135,
100014,,-84.10620123,40.74134504,,,,7,
100015,,-84.10686913,40.73597412,,,,110,
100016,,-84.1050426,40.74131588,,,,7,
100017,,-84.10432478,40.74134297,,,,8,
100018,,-84.10332559,40.74131488,,,,8,
100019,,-84.10224159,40.74131288,,,,4,
100020,,-84.1022385,40.74073882,,,,4,
100021,,-84.10332018,40.74072179,,,,8,
100022,,-84.10502208,40.74072703,,,,7,
100023,,-84.106947,40.74076646,,,,135,
100024,,-84.10788055,40.74063342,,,,135,
100025,,-84.10946031,40.74061192,,,,185,
100026,,-84.10946161,40.73989587,,,,178,
100027,,-84.10865235,40.73990323,,,,109,
100028,,-84.1078816,40.73990387,,,,109,
100029,,-84.1069066,40.73990387,,,,109,
100030,,-84.10614031,40.73991143,,,,11,
100032,,-84.10454459,40.73990988,,,,10,
100033,,-84.10333259,40.73992688,,,,10,
100034,,-84.10222958,40.73995188,,,,9,
100035,,-84.10334047,40.73932925,,,,10,
100036,,-84.10509131,40.73933171,,,,11,
100037,,-84.10691055,40.73927426,,,,109,
100038,,-84.10788386,40.73923364,,,,109,
100039,,-84.10948109,40.73924614,,,,178,
100040,,-84.1094586,40.73856387,,,,179,
100041,,-84.10877393,40.73857175,,,,180,
100042,,-84.1078926,40.73856287,,,,180,
100043,,-84.1069146,40.73857088,,,,180,
100044,,-84.10619406,40.73858087,,,,12,
100045,,-84.10506059,40.73857388,,,,12,
100046,,-84.10439476,40.73857938,,,,13,
100047,,-84.10334158,40.73857988,,,,13,
100048,,-84.10223558,40.73858188,,,,9,
100049,,-84.10332762,40.73794825,,,,13,
100050,,-84.10505873,40.73793776,,,,12,
100051,,-84.10690862,40.73792565,,,,180,
100052,,-84.1094616,40.73714987,,,,110,
100053,,-84.10789759,40.73715687,,,,110,
100054,,-84.10690359,40.73716187,,,,110,
100055,,-84.10616115,40.73717401,,,,92,
100056,,-84.10506558,40.73716987,,,,92,
100057,,-84.10439583,40.73717207,,,,74,
100058,,-84.10335058,40.73717788,,,,74,
100059,,-84.10224158,40.73720488,,,,75,
100060,,-84.10117157,40.73722988,,,,75,
100061,,-84.10224524,40.73679475,,,,75,
100062,,-84.10511475,40.73654736,,,,92,
100063,,-84.10691114,40.73658287,,,,110,
100064,,-84.10946047,40.73611381,,,,110,
100065,,-84.10946559,40.73415495,,,,94,
100066,,-84.10779658,40.73467988,,,,94,
100067,,-84.10678658,40.73469887,,,,94,
100068,,-84.10608379,40.73471373,,,,93,
100069,,-84.10508958,40.73472987,,,,93,
100070,,-84.10369104,40.73474608,,,,76,
100071,,-84.10225157,40.73478288,,,,76,
100072,,-84.10233543,40.73289645,,,,76,
100073,,-84.10504656,40.73285982,,,,93,
100074,,-84.10672857,40.73289985,,,,93,
100075,,-84.10783858,40.73233692,,,,94,
100076,,-84.10781757,40.73016194,,,,96,
100077,,-84.10678157,40.73016294,,,,96,
100078,,-84.10609627,40.73018628,,,,97,
100079,,-84.10508956,40.73019184,,,,97,
100080,,-84.10347368,40.73022757,,,,77,
100081,,-84.10227155,40.73023694,,,,77,
100082,,-84.09909554,40.73028784,,,,78,
100083,,-84.09278552,40.73038796,,,,78,
100084,,-84.08994651,40.73043288,,,,78,
100085,,-84.08264749,40.73050196,,,,60,
100086,,-84.09923156,40.73479288,,,,55,
100087,,-84.09439355,40.73763588,,,,55,
100088,,-84.09921857,40.73714188,,,,55,
100089,,-84.09913247,40.73929594,,,,54,
100090,,-84.09757957,40.74005988,,,,54,
100091,,-84.09908857,40.73998988,,,,53,
100092,,-84.10012058,40.73995188,,,,54,
100093,,-84.10012658,40.74130888,,,,53,
100094,,-84.09907458,40.74133088,,,,53,
100095,,-84.09679821,40.74257681,,,,53,
100096,,-84.09823458,40.74258488,,,,53,
100097,,-84.10011459,40.74258088,,,,53,
100098,,-84.10009459,40.74390088,,,,35,
100099,,-84.09844797,40.73486523,,,,55,
100100,,-84.10226492,40.73823373,,,,9,
100101,,-84.08956255,40.74259888,,,,57,
100102,,-84.08806137,40.74261874,,,,57,
100103,,-84.08481653,40.74260689,,,,42,
100104,,-84.07861051,40.74229389,,,,58,
100105,,-84.06020246,40.74538891,,,,172,
100106,,-84.08492952,40.73768388,,,,59,
100107,,-84.09116254,40.73759588,,,,55,
100108,,-84.08724926,40.73519884,,,,171,
100109,,-84.08001248,40.73069094,,,,170,
100110,,-84.07860947,40.73046191,,,,61,
100111,,-84.07682747,40.73064084,,,,58,
100112,,-84.07441646,40.73065793,,,,63,
100113,,-84.07097629,40.73061723,,,,67,
100114,,-84.06697344,40.73063292,,,,66,
100115,,-84.0563554,40.73079287,,,,68,
