  1
    0.0 1740.0
1 1 0 0
2 1 0 0
3 1 0 0
4 1 0 0
5 1 0 0
6 1 0 0
7 1 0 0
8 1 0 0
9 1 0 0
10 1 0 0
11 1 0 0
12 1 0 0
13 1 0 0
14 1 0 0
15 1 0 0
16 1 0 0
17 1 0 0
18 1 0 0
19 1 0 0
20 1 0 0
21 1 0 0
22 1 0 0
23 1 0 0
24 1 0 0
25 1 0 0
26 1 0 0
27 1 0 0
28 1 0 0
29 1 0 0
30 1 0 0
31 1 0 0
32 1 0 0
33 1 0 0
34 1 0 0
35 1 0 0
36 1 0 0
37 1 0 0
38 1 0 0
39 1 0 0
40 1 0 0
41 1 0 0
42 1 0 0
43 1 0 0
44 1 0 0
45 1 0 0
46 1 0 0
47 1 0 0
48 1 0 0
49 1 0 0
50 1 0 0
51 1 0 0
52 1 0 0
53 1 0 0
54 1 0 0
55 1 0 0
56 1 0 0
57 1 0 0
58 1 0 0
59 1 0 0
60 1 0 0
61 1 0 0
62 1 0 0
63 1 0 0
64 1 0 0
65 1 0 0
66 1 0 0
67 1 0 0
68 1 0 0
69 1 0 0
70 1 0 0
71 1 0 0
72 1 0 0
73 1 0 0
74 1 0 0
75 1 0 0
76 1 0 0
77 1 0 0
78 1 0 0
79 1 0 0
80 1 0 0
81 1 0 0
82 1 0 0
83 1 0 0
84 1 0 0
85 1 0 0
86 1 0 0
87 1 0 0
88 1 0 0
89 1 0 0
90 1 0 0
91 1 0 0
92 1 0 0
93 1 0 0
94 1 0 0
95 1 0 0
96 1 0 0
97 1 0 0
98 1 0 0
99 1 0 0
100 1 0 0
101 1 0 0
102 1 0 0
103 1 0 0
104 1 0 0
105 1 0 0
106 1 0 0
107 1 0 0
108 1 0 0
109 1 0 0
110 1 0 0
111 1 0 0
112 1 0 0
113 1 0 0
114 1 0 0
115 1 0 0
116 1 0 0
117 1 0 0
118 1 0 0
119 1 0 0
120 1 0 0
121 1 0 0
122 1 0 0
123 1 0 0
124 1 0 0
125 1 0 0
126 1 0 0
127 1 0 0
128 1 0 0
129 1 0 0
130 1 0 0
131 1 0 0
132 1 0 0
133 1 0 0
134 1 0 0
135 1 0 0
136 1 0 0
137 1 0 0
138 1 0 0
139 1 0 0
140 1 0 0
141 1 0 0
142 1 0 0
143 1 0 0
144 1 0 0
145 1 0 0
146 1 0 0
147 1 0 0
148 1 0 0
149 1 0 0
150 1 0 0
151 1 0 0
152 1 0 0
153 1 0 0
154 1 0 0
155 1 0 0
156 1 0 0
157 1 0 0
158 1 0 0
159 1 0 0
160 1 0 0
161 1 0 0
162 1 0 0
163 1 0 0
164 1 0 0
165 1 0 0
166 1 0 0
167 1 0 0
168 1 0 0
169 1 0 0
170 1 0 0
171 1 0 0
172 1 0 0
173 1 0 0
174 1 0 0
175 1 0 0
176 1 0 0
177 1 0 0
178 1 0 0
179 1 0 0
180 1 0 0
181 1 0 0
182 1 0 0
183 1 0 0
184 1 0 0
185 1 0 0
186 1 0 0
187 1 0 0
188 1 0 0
189 1 0 0
190 1 0 0
191 1 0 0
192 1 0 0
193 1 0 0
194 1 0 0
195 1 0 0
196 1 0 0
197 1 0 0
198 1 0 0
199 1 0 0
200 1 0 0
201 1 0 0
202 1 0 0
203 1 0 0
204 1 0 0
205 1 0 0
206 1 0 0
207 1 0 0
208 1 0 0
209 1 0 0
210 1 0 0
211 1 0 0
212 1 0 0
213 1 0 0
214 1 0 0
215 1 0 0
216 1 0 0
217 1 0 0
218 1 0 0
219 1 0 0
220 1 0 0
221 1 0 0
222 1 0 0
223 1 0 0
224 1 0 0
225 1 0 0
226 1 0 0
227 1 0 0
228 1 0 0
229 1 0 0
230 1 0 0
231 1 0 0
232 1 0 0
233 1 0 0
234 1 0 0
235 1 0 0
236 1 0 0
237 1 0 0
238 1 0 0
239 1 0 0
240 1 0 0
241 1 0 0
242 1 0 0
243 1 0 0
244 1 0 0
245 1 0 0
246 1 0 0
247 1 0 0
248 1 0 0
249 1 0 0
250 1 0 0
251 1 0 0
252 1 0 0
253 1 0 0
254 1 0 0
255 1 0 0
256 1 0 0
257 1 0 0
258 1 0 0
259 1 0 0
260 1 0 0
261 1 0 0
262 1 0 0
263 1 0 0
264 1 0 0
265 1 0 0
266 1 0 0
267 1 0 0
268 1 0 0
269 1 0 0
270 1 0 0
271 1 0 0
272 1 0 0
273 1 0 0
274 1 0 0
275 1 0 0
276 1 0 0
277 1 0 0
278 1 0 0
279 1 0 0
280 1 0 0
281 1 0 0
282 1 0 0
283 1 0 0
284 1 0 0
285 1 0 0
286 1 0 0
287 1 0 0
288 1 0 0
289 1 0 0
290 1 0 0
291 1 0 0
292 1 0 0
293 1 0 0
294 1 0 0
295 1 0 0
296 1 0 0
297 1 0 0
298 1 0 0
299 1 0 0
300 1 0 0
301 1 0 0
302 1 0 0
303 1 0 0
304 1 0 0
305 1 0 0
306 1 0 0
307 1 0 0
308 1 0 0
309 1 0 0
310 1 0 0
311 1 0 0
312 1 0 0
313 1 0 0
314 1 0 0
315 1 0 0
316 1 0 0
317 1 0 0
318 1 0 0
319 1 0 0
320 1 0 0
321 1 0 0
322 1 0 0
323 1 0 0
324 1 0 0
325 1 0 0
326 1 0 0
327 1 0 0
328 1 0 0
329 1 0 0
330 1 0 0
331 1 0 0
332 1 0 0
333 1 0 0
334 1 0 0
335 1 0 0
336 1 0 0
337 1 0 0
338 1 0 0
339 1 0 0
340 1 0 0
341 1 0 0
342 1 0 0
343 1 0 0
344 1 0 0
345 1 0 0
346 1 0 0
347 1 0 0
348 1 0 0
349 1 0 0
350 1 0 0
351 1 0 0
352 1 0 0
353 1 0 0
354 1 0 0
355 1 0 0
356 1 0 0
357 1 0 0
358 1 0 0
359 1 0 0
360 1 0 0
361 1 0 0
362 1 0 0
363 1 0 0
364 1 0 0
365 1 0 0
366 1 0 0
367 1 0 0
368 1 0 0
369 1 0 0
370 1 0 0
371 1 0 0
372 1 0 0
373 1 0 0
374 1 0 0
375 1 0 0
376 1 0 0
377 1 0 0
378 1 0 0
379 1 0 0
380 1 0 0
381 1 0 0
382 1 0 0
383 1 0 0
384 1 0 0
385 1 0 0
386 1 0 0
387 1 0 0
388 1 0 0
389 1 0 0
390 1 0 0
391 1 0 0
392 1 0 0
393 1 0 0
394 1 0 0
395 1 0 0
440 1 0 0
441 1 0 0
442 1 0 0
443 1 0 0
444 1 0 0
445 1 0 0
446 1 0 0
447 1 0 0
448 1 0 0
449 1 0 0
450 1 0 0
451 1 0 0
452 1 0 0
453 1 0 0
454 1 0 0
455 1 0 0
456 1 0 0
457 1 0 0
458 1 0 0
459 1 0 0
460 1 0 0
461 1 0 0
462 1 0 0
463 1 0 0
464 1 0 0
465 1 0 0
466 1 0 0
467 1 0 0
468 1 0 0
469 1 0 0
470 1 0 0
471 1 0 0
472 1 0 0
473 1 0 0
474 1 0 0
475 1 0 0
476 1 0 0
477 1 0 0
478 1 0 0
479 1 0 0
480 1 0 0
481 1 0 0
482 1 0 0
483 1 0 0
484 1 0 0
485 1 0 0
486 1 0 0
487 1 0 0
488 1 0 0
489 1 0 0
490 1 0 0
491 1 0 0
492 1 0 0
493 1 0 0
100000 5 2 188
100001 5 2 188
100002 1 0 0
100003 5 3 226
100004 1 0 0
100005 1 0 0
100006 5 2 188
100007 1 0 0
100008 1 0 0
100009 1 0 0
100010 5 2 188
100011 1 0 0
100012 5 2 188
100013 5 2 188
100014 1 0 0
100015 1 0 0
100016 5 2 188
100017 1 0 0
100018 1 0 0
100019 6 0 0
100020 1 0 0
100021 1 0 0
100022 1 0 0
100023 1 0 0
100024 1 0 0
100025 1 0 0
100026 5 2 186
100027 1 0 0
100028 5 2 188
100029 5 2 188
100030 1 0 0
100032 1 0 0
100033 5 2 188
100034 5 2 188
100035 1 0 0
100036 1 0 0
100037 1 0 0
100038 1 0 0
100039 1 0 0
100040 6 0 0
100041 1 0 0
100042 5 2 186
100043 1 0 0
100044 1 0 0
100045 5 2 188
100046 1 0 0
100047 1 0 0
100048 1 0 0
100049 1 0 0
100050 1 0 0
100051 1 0 0
100052 5 2 186
100053 1 0 0
100054 1 0 0
100055 1 0 0
100056 5 2 188
100057 1 0 0
100058 1 0 0
100059 1 0 0
100060 1 0 0
100061 1 0 0
100062 1 0 0
100063 1 0 0
100064 1 0 0
100065 1 0 0
100066 1 0 0
100067 3 0 0
100068 1 0 0
100069 6 0 0
100070 1 0 0
100071 6 0 0
100072 1 0 0
100073 1 0 0
100074 1 0 0
100075 1 0 0
100076 1 0 0
100077 1 0 0
100078 1 0 0
100079 5 4 268
100080 1 0 0
100081 5 2 190
100082 5 4 268
100083 5 2 190
100084 1 0 0
100085 1 0 0
100086 6 0 0
100087 1 0 0
100088 5 4 268
100089 1 0 0
100090 1 0 0
100091 5 2 190
100092 5 3 229
100093 6 0 0
100094 1 0 0
100095 1 0 0
100096 1 0 0
100097 5 4 268
100098 6 0 0
100099 1 0 0
100100 1 0 0
100101 1 0 0
100102 1 0 0
100103 1 0 0
100104 1 0 0
100105 1 0 0
100106 1 0 0
100107 5 2 190
100108 5 3 229
100109 5 2 130
100110 1 0 0
100111 6 0 0
100112 1 0 0
100113 5 3 229
100114 5 3 229
100115 5 4 268
100116 1 0 0
100117 1 0 0
100118 5 3 229
100119 5 2 190
100120 5 2 190
100121 1 0 0
100122 1 0 0
100123 5 3 229
100124 1 0 0
100125 1 0 0
100126 1 0 0
100127 1 0 0
100128 1 0 0
100129 3 0 0
100130 3 0 0
100131 1 0 0
100132 6 0 0
100133 1 0 0
100134 6 0 0
100135 1 0 0
100136 3 0 0
100137 3 0 0
100138 1 0 0
100139 1 0 0
100140 6 0 0
100141 6 0 0
100142 1 0 0
100143 1 0 0
100144 1 0 0
100145 6 0 0
100146 6 0 0
100147 3 0 0
100148 6 0 0
100149 6 0 0
100150 1 0 0
100151 6 0 0
100152 1 0 0
100153 6 0 0
100154 1 0 0
100155 1 0 0
100156 3 0 0
100157 1 0 0
100158 6 0 0
100159 1 0 0
100160 1 0 0
100161 1 0 0
100162 6 0 0
100163 1 0 0
100164 6 0 0
100165 1 0 0
100166 1 0 0
100167 1 0 0
100168 5 2 190
100169 1 0 0
100170 1 0 0
100171 5 4 268
100172 1 0 0
100173 5 2 130
100174 1 0 0
100175 1 0 0
100176 5 4 260
100177 5 4 268
100178 1 0 0
100179 1 0 0
100180 1 0 0
100181 6 0 0
100182 1 0 0
100183 1 0 0
100184 1 0 0
100185 1 0 0
100186 1 0 0
100187 1 0 0
100188 1 0 0
100189 1 0 0
100190 1 0 0
100191 1 0 0
100192 1 0 0
100193 1 0 0
100194 1 0 0
100195 1 0 0
100196 1 0 0
100197 1 0 0
100198 1 0 0
100199 1 0 0
100200 1 0 0
100201 1 0 0
100202 1 0 0
100203 1 0 0
100204 5 2 190
100205 1 0 0
100206 1 0 0
100207 1 0 0
100208 1 0 0
100209 1 0 0
100210 1 0 0
100211 5 3 229
100212 1 0 0
100213 1 0 0
100214 1 0 0
100215 1 0 0
100216 1 0 0
100217 1 0 0
100218 1 0 0
100219 5 2 190
100220 1 0 0
100221 1 0 0
100222 5 3 229
100223 1 0 0
100224 1 0 0
100225 5 2 190
100226 1 0 0
100227 1 0 0
100228 1 0 0
100229 1 0 0
100230 1 0 0
100231 1 0 0
100232 1 0 0
100233 1 0 0
100234 5 2 130
100235 1 0 0
100236 1 0 0
100237 1 0 0
100238 1 0 0
100239 1 0 0
100240 5 3 229
100241 1 0 0
100242 1 0 0
100243 1 0 0
100244 1 0 0
100245 1 0 0
100246 1 0 0
100247 1 0 0
100248 6 0 0
100249 5 2 188
100250 3 0 0
100251 6 0 0
100252 6 0 0
100253 6 0 0
100254 1 0 0
100255 1 0 0
100256 1 0 0
100257 1 0 0
100258 1 0 0
100259 1 0 0
100260 6 0 0
100261 1 0 0
100262 1 0 0
100263 1 0 0
100264 1 0 0
100265 1 0 0
100266 1 0 0
100267 1 0 0
100268 1 0 0
100269 1 0 0
100270 1 0 0
100271 1 0 0
100272 1 0 0
100273 1 0 0
100274 1 0 0
100275 1 0 0
100276 1 0 0
100277 1 0 0
100278 1 0 0
100279 1 0 0
100280 1 0 0
100281 1 0 0
100282 6 0 0
100283 1 0 0
100284 1 0 0
100285 6 0 0
100286 1 0 0
100287 5 4 260
100288 1 0 0
100289 1 0 0
100290 1 0 0
100291 1 0 0
100292 1 0 0
100293 1 0 0
100294 1 0 0
100295 1 0 0
100296 1 0 0
100297 1 0 0
100298 1 0 0
100299 1 0 0
100300 1 0 0
100301 1 0 0
100302 1 0 0
100303 1 0 0
100304 1 0 0
100305 1 0 0
100306 1 0 0
100307 5 2 190
100308 1 0 0
100309 1 0 0
100310 1 0 0
100311 6 0 0
100312 1 0 0
100313 1 0 0
100494 1 0 0
100495 1 0 0
100496 1 0 0
100497 1 0 0
100498 1 0 0
100499 1 0 0
100500 5 2 190
100501 6 0 0
100502 1 0 0
100503 6 0 0
100504 1 0 0
100505 1 0 0
100506 1 0 0
100507 1 0 0
100508 1 0 0
100509 1 0 0
100510 1 0 0
100511 1 0 0
100512 1 0 0
100513 3 0 0
100514 1 0 0
100515 1 0 0
100516 6 0 0
100517 1 0 0
100518 1 0 0
100519 6 0 0
100520 3 0 0
100521 1 0 0
100522 1 0 0
100523 6 0 0
100524 1 0 0
100525 1 0 0
100526 1 0 0
100527 1 0 0
100528 1 0 0
100529 1 0 0
100530 1 0 0
100531 1 0 0
100532 6 0 0
100533 1 0 0
100534 1 0 0
100535 1 0 0
100536 6 0 0
100537 1 0 0
100538 1 0 0
100539 1 0 0
100540 1 0 0
100541 1 0 0
100542 1 0 0
100543 1 0 0
100544 5 4 268
100545 1 0 0
100546 1 0 0
100547 5 4 268
100548 1 0 0
100549 1 0 0
100550 1 0 0
100551 1 0 0
